episode,reward,length,win
267,-57.0000,19,0
268,-50.8000,42,0
269,-46.9000,22,0
270,-67.8000,34,0
271,-47.3000,20,0
272,-58.2000,41,0
273,-48.5000,15,0
274,163.8500,27,1
275,-55.3000,9,0
276,-56.4000,11,0
277,-59.3000,29,0
278,-52.7000,27,0
279,-49.2000,41,0
280,-57.2000,20,0
281,161.7500,39,1
282,-54.5000,7,0
283,-41.5000,11,0
284,161.7000,32,1
285,-48.1000,41,0
286,-66.7000,32,0
287,157.6000,62,1
288,-50.6000,30,0
289,-49.1000,27,0
290,-50.8000,35,0
291,150.0500,51,1
292,126.9500,75,1
293,-58.5000,12,0
294,-50.4000,17,0
295,-46.9000,29,0
296,161.2000,28,1
297,-47.8000,17,0
298,-57.7000,15,0
299,165.5000,22,1
300,-53.3000,6,0
301,146.1000,62,1
302,-56.8000,9,0
303,-56.1000,8,0
304,-56.8000,8,0
305,-48.0000,30,0
306,-52.0000,30,0
307,-56.3000,60,0
308,160.6000,22,1
309,-47.5000,45,0
310,-56.8000,7,0
311,-54.9000,7,0
312,-56.0000,7,0
313,-56.1000,11,0
314,-54.1000,5,0
315,-66.0000,37,0
316,-68.5000,33,0
317,-55.7000,21,0
318,161.3500,19,1
319,-50.2000,25,0
320,146.0500,55,1
321,163.1000,32,1
322,-56.4000,19,0
323,-57.4000,18,0
324,-72.2000,81,0
325,-43.2000,12,0
326,-56.7000,5,0
327,-44.0000,4,0
328,-60.7000,26,0
329,158.7000,54,1
330,-46.4000,8,0
331,-51.6000,35,0
332,-48.5000,25,0
333,-59.4000,15,0
334,-55.5000,11,0
335,-54.2000,6,0
336,-45.7000,19,0
337,-54.0000,6,0
338,-48.0000,22,0
339,-60.5000,54,0
340,-44.5000,18,0
341,-58.3000,41,0
342,-56.4000,18,0
343,-59.2000,22,0
344,-45.8000,14,0
345,-43.5000,18,0
346,-47.8000,14,0
347,149.8000,54,1
348,-49.7000,18,0
349,-46.7000,14,0
350,164.6500,31,1
351,-47.0000,33,0
352,-48.3000,24,0
353,-44.2000,12,0
354,-58.4000,53,0
355,159.4500,49,1
356,-54.6000,10,0
357,-52.5000,14,0
358,-49.7000,21,0
359,-44.4000,7,0
360,-66.6000,41,0
361,168.6500,25,1
362,170.6500,17,1
363,-56.1000,7,0
364,148.0000,76,1
365,-59.2000,13,0
366,-61.2000,38,0
367,163.1500,27,1
368,-50.4000,30,0
369,166.3000,26,1
370,-44.0000,13,0
371,-49.6000,12,0
372,-66.5000,35,0
373,-54.4000,10,0
374,-46.8000,17,0
375,-56.2000,26,0
376,165.2500,23,1
377,153.7500,45,1
378,157.2500,55,1
379,167.9500,25,1
380,-55.6000,7,0
381,156.2500,31,1
382,-58.5000,38,0
383,-56.2000,14,0
384,159.0500,41,1
385,-60.2000,52,0
386,158.6500,41,1
387,-49.6000,20,0
388,156.4000,32,1
389,-44.4000,14,0
390,158.4500,29,1
391,-44.0000,4,0
392,-44.0000,4,0
393,-47.5000,15,0
394,-51.3000,35,0
395,-50.6000,23,0
396,-47.1000,18,0
397,-54.3000,7,0
398,159.6500,21,1
399,-51.5000,16,0
400,-49.7000,17,0
401,168.1500,21,1
402,162.0000,30,1
403,-58.8000,12,0
404,167.1500,25,1
405,155.8000,48,1
406,-44.9000,11,0
407,-44.6000,13,0
408,-50.5000,24,0
409,-55.6000,9,0
410,-47.3000,12,0
411,-46.7000,9,0
412,163.8000,20,1
413,-58.9000,15,0
414,-44.0000,13,0
415,-54.9000,5,0
416,-56.8000,19,0
417,-56.4000,7,0
418,165.1000,30,1
419,-57.1000,9,0
420,-47.3000,31,0
421,-42.5000,13,0
422,-57.2000,6,0
423,-45.8000,15,0
424,164.6000,26,1
425,163.3500,29,1
426,-51.1000,9,0
427,-57.7000,48,0
428,-56.9000,8,0
429,168.2500,19,1
430,-44.0000,4,0
431,-48.9000,19,0
432,-55.8000,42,0
433,163.4500,19,1
434,-55.7000,6,0
435,-53.1000,17,0
436,163.6000,24,1
437,-50.8000,16,0
438,167.8500,23,1
439,149.6500,47,1
440,161.3000,22,1
441,-61.9000,25,0
442,-61.9000,11,0
443,164.5000,32,1
444,164.4000,30,1
445,157.1000,32,1
446,163.1000,30,1
447,170.4000,14,1
448,167.0000,20,1
449,166.0000,40,1
450,159.4000,46,1
451,-66.9000,40,0
452,-57.5000,7,0
453,159.0500,33,1
454,-46.6000,12,0
455,-47.8000,17,0
456,164.5500,29,1
457,-64.2000,29,0
458,-48.3000,10,0
459,-54.3000,33,0
460,-58.5000,9,0
461,-59.2000,11,0
462,-57.4000,14,0
463,-54.0000,5,0
464,164.4500,29,1
465,-55.5000,30,0
466,-47.6000,16,0
467,-50.7000,22,0
468,169.1500,19,1
469,-52.1000,35,0
470,151.8000,28,1
471,166.6500,17,1
472,-49.1000,12,0
473,-44.0000,24,0
474,-45.8000,17,0
475,-47.8000,30,0
476,-54.8000,6,0
477,-49.6000,24,0
478,166.8000,32,1
479,-54.3000,23,0
480,169.9000,14,1
481,-45.0000,12,0
482,159.1000,34,1
483,-47.4000,12,0
484,162.5000,16,1
485,-55.9000,8,0
486,165.8500,17,1
487,166.0000,20,1
488,-56.8000,7,0
489,166.5500,29,1
490,163.7000,20,1
491,-56.4000,5,0
492,-51.3000,31,0
493,161.7500,33,1
494,-45.1000,13,0
495,-45.7000,12,0
496,168.3500,15,1
497,-46.5000,19,0
498,-52.6000,30,0
499,133.9500,35,1
500,164.6000,26,1
501,-44.0000,4,0
502,161.3500,27,1
503,-49.6000,16,0
504,-56.7000,12,0
505,164.7500,33,1
506,-52.6000,37,0
507,-45.2000,21,0
508,-55.8000,8,0
509,-46.9000,14,0
510,-55.4000,11,0
511,-48.5000,12,0
512,-55.7000,6,0
513,164.9500,17,1
514,-65.5000,15,0
515,-53.9000,24,0
516,164.8500,27,1
517,-46.4000,14,0
518,171.1500,15,1
519,-53.8000,18,0
520,-52.6000,22,0
521,-48.2000,14,0
522,161.1500,25,1
523,-55.8000,7,0
524,-51.8000,25,0
525,-47.1000,19,0
526,-58.9000,10,0
527,-56.5000,24,0
528,155.5000,40,1
529,-52.7000,17,0
530,158.7500,35,1
531,167.6500,19,1
532,168.4500,19,1
533,-60.7000,22,0
534,153.8000,36,1
535,-56.4000,7,0
536,150.5500,27,1
537,-46.8000,8,0
538,165.5500,15,1
539,-49.8000,12,0
540,-45.7000,12,0
541,154.9000,32,1
542,166.2500,25,1
543,-47.7000,21,0
544,162.4000,26,1
545,-50.0000,26,0
546,163.3500,21,1
547,166.0000,18,1
548,-56.4000,19,0
549,161.9500,23,1
550,155.0000,32,1
551,154.5000,42,1
552,158.0500,29,1
553,-56.0000,7,0
554,-47.4000,17,0
555,-53.1000,25,0
556,-47.0000,31,0
557,-44.8000,19,0
558,169.5000,18,1
559,-54.9000,6,0
560,-51.6000,19,0
561,-53.8000,18,0
562,164.7000,24,1
563,-48.0000,10,0
564,-55.9000,14,0
565,-49.1000,15,0
566,149.4500,37,1
567,-52.4000,26,0
568,166.9000,24,1
569,-52.7000,19,0
570,-59.3000,11,0
571,164.0500,21,1
572,153.8500,45,1
573,159.2500,35,1
574,-45.3000,8,0
575,161.0500,23,1
576,161.8500,27,1
577,167.0000,14,1
578,-52.1000,20,0
579,167.3500,17,1
580,-55.8000,10,0
581,-64.0000,51,0
582,-57.8000,9,0
583,-47.1000,13,0
584,-46.2000,14,0
585,163.4000,20,1
586,-47.9000,14,0
587,-45.9000,14,0
588,166.4500,17,1
589,-49.2000,22,0
590,-49.6000,19,0
591,163.2000,36,1
592,159.6500,23,1
593,164.0500,33,1
594,167.1000,16,1
595,158.4500,21,1
596,168.6000,18,1
597,-48.3000,15,0
598,-84.7000,100,0
599,-53.9000,38,0
600,-65.2000,17,0
601,-51.8000,24,0
602,-44.6000,12,0
603,-60.9000,24,0
604,-46.7000,13,0
605,-49.4000,12,0
606,164.4500,17,1
607,-51.3000,22,0
608,162.2000,28,1
609,-45.3000,13,0
610,-48.1000,15,0
611,164.0000,24,1
612,-68.6000,73,0
613,-51.4000,20,0
614,-56.9000,13,0
615,156.7000,76,1
616,155.1500,39,1
617,-58.4000,33,0
618,-62.8000,40,0
619,156.3500,43,1
620,-50.7000,10,0
621,-57.3000,7,0
622,-50.6000,16,0
623,-49.4000,15,0
624,-49.7000,31,0
625,-56.4000,7,0
626,-47.6000,13,0
627,-59.6000,10,0
628,155.2500,61,1
629,167.6500,19,1
630,-47.7000,14,0
631,-57.2000,7,0
632,-60.9000,11,0
633,159.2000,46,1
634,-48.1000,16,0
635,-61.0000,19,0
636,161.7500,35,1
637,162.9500,43,1
638,-48.3000,14,0
639,166.8500,31,1
640,160.2000,30,1
641,164.2500,27,1
642,160.7500,29,1
643,-57.6000,7,0
644,162.6000,28,1
645,160.7500,35,1
646,164.4000,18,1
647,-48.5000,18,0
648,-47.3000,8,0
649,-51.0000,32,0
650,161.3500,39,1
651,165.0500,23,1
652,-58.1000,8,0
653,-49.8000,10,0
654,-56.5000,7,0
655,-49.8000,10,0
656,168.6500,15,1
657,164.9000,22,1
658,-49.8000,21,0
659,164.2000,26,1
660,-60.1000,11,0
661,-55.6000,6,0
662,157.8000,34,1
663,153.7000,30,1
664,-49.5000,20,0
665,-49.9000,31,0
666,-59.6000,54,0
667,-50.4000,34,0
668,-60.5000,15,0
669,-58.5000,51,0
670,-49.8000,34,0
671,-44.6000,15,0
672,-50.8000,23,0
673,-46.6000,21,0
674,164.8500,29,1
675,165.3500,33,1
676,-52.8000,31,0
677,-52.2000,35,0
678,155.7000,34,1
679,-61.2000,19,0
680,166.9500,19,1
681,-47.2000,23,0
682,-58.5000,9,0
683,162.6000,32,1
684,157.5500,35,1
685,-54.8000,10,0
686,-57.1000,33,0
687,-52.1000,17,0
688,163.3500,21,1
689,-47.8000,25,0
690,167.4500,27,1
691,171.0000,18,1
692,162.9500,41,1
693,166.3500,17,1
694,-51.2000,19,0
695,168.8500,13,1
696,150.5500,45,1
697,167.2500,23,1
698,-46.8000,16,0
699,-44.4000,13,0
700,166.2500,23,1
701,-56.4000,7,0
702,-47.2000,23,0
703,165.9000,22,1
704,-61.5000,46,0
705,167.3000,34,1
706,-44.8000,16,0
707,-47.7000,12,0
708,-55.7000,7,0
709,168.4000,22,1
710,155.9000,34,1
711,155.3000,46,1
712,167.8500,21,1
713,-53.8000,20,0
714,-48.7000,60,0
715,-52.0000,23,0
716,-61.3000,15,0
717,-51.7000,27,0
718,-49.7000,12,0
719,165.8000,30,1
720,-48.1000,20,0
721,-47.0000,18,0
722,169.0500,19,1
723,-60.9000,43,0
724,154.8500,49,1
725,170.0500,21,1
726,-47.9000,14,0
727,-46.8000,8,0
728,157.8000,20,1
729,-45.8000,15,0
730,-57.6000,7,0
731,-49.8000,20,0
732,-47.2000,16,0
733,-46.4000,18,0
734,-48.5000,36,0
735,-46.5000,15,0
736,150.1000,24,1
737,-56.0000,7,0
738,169.3500,15,1
739,-48.1000,23,0
740,167.0500,31,1
741,164.2000,34,1
742,169.2500,17,1
743,-57.2000,7,0
744,-57.0000,11,0
745,165.5500,27,1
746,-53.8000,25,0
747,169.8500,15,1
748,-52.9000,40,0
749,155.9000,24,1
750,162.8000,34,1
751,163.1000,26,1
752,156.9000,42,1
753,-77.8000,52,0
754,168.0000,22,1
755,-72.1000,73,0
756,-58.5000,9,0
757,-56.6000,39,0
758,-61.1000,48,0
759,161.8000,38,1
760,162.4500,35,1
761,168.1500,31,1
762,-64.1000,56,0
763,-55.9000,11,0
764,163.6500,35,1
765,-53.8000,30,0
766,-56.7000,6,0
767,-53.9000,47,0
768,-54.3000,40,0
769,-57.7000,9,0
770,171.6000,14,1
771,157.0000,46,1
772,-49.0000,22,0
773,164.4000,18,1
774,159.8000,22,1
775,167.3500,21,1
776,163.3000,26,1
777,168.7000,22,1
778,-53.9000,49,0
779,166.3500,19,1
780,169.3500,19,1
781,-46.5000,8,0
782,123.7000,84,1
783,-47.5000,14,0
784,156.1500,71,1
785,-51.8000,35,0
